MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
843,Ever treat,Documentary,1969,20-09-1969,USA,30653730.72,53492542.6,129039951.2,12934815.33,25277782.31,5.3,42,1247,591,Jeremy Ray,Derek Jones
844,Play establish,Drama,1974,25-04-1974,USA,911390.68,1585990.02,3804203.53,191566.34,710875.32,5.3,51,1451,50,Judy Walker,Jason Ramos
845,Control sell fast,Drama,1977,23-07-1977,USA,1020063.7,494691.17,1020063.7,86156.54,220642.23,6.7,72,14924,253,Alyssa Adams,Casey Lloyd
846,Positive once,Drama,2012,08-10-2012,Japan,1010063.24,640306.94,1412759.45,73614.66,267123.32,4.8,51,14013,130,Chad Koch,Daryl Douglas
847,According parent,Drama,1998,28-02-1998,France,1564303.64,3551023.65,6972689.18,434556.26,1782668.86,5,35,2651,237,Tara Underwood,Tricia Thomas
848,Challenge important,Comedy,2020,14-12-2020,UK,137685.8,90152.43,179395.27,23626.1,52974.73,6.6,67,40831,707,Jason Jones,Meghan Mcintosh
849,Air wrong,Drama,1982,03-04-1982,USA,4151248.26,11843689.48,17329807.53,2329138.06,5181263.01,8,66,3507,914,Troy Cochran,Jonathan Lee
850,Model live,Drama,1965,20-11-1965,USA,1877554.68,5013160.51,8053564.8,727651.26,2519130.52,7.2,47,1242,75,Karen Smith,Greg Ball
851,Performance else data conference,Horror,1978,28-06-1978,USA,551514.12,1177241.54,2743888.62,201102.63,476344.37,7.7,77,479,10188,Kristina Moore,Trevor Lee
852,Design teacher administration,Thriller,1997,15-09-1997,USA,3661457.83,5357486.35,10425053.91,1241051.64,2504044.71,4.1,50,4136,374,Eric Ramirez,Terry Martinez
853,Run foreign,Romance,2020,10-08-2020,USA,4945853.76,8447452.4,15934098.63,1979268.24,4562201.16,6.8,75,442,50,Jeremy Ray,Amber Willis
854,Smile deal investment pay,Documentary,1988,03-02-1988,USA,4525858.41,7280642.94,11439726.09,936849.49,3410542.66,6.4,56,503,331,Jennifer Miller,Ashley Reeves
855,Center identify,Drama,1989,25-07-1989,India,186986.66,541717.25,785972.52,112196.93,264467.12,7,63,2600,4080,Jacqueline Briggs,Greg Ball
856,Research join,Sci-Fi,2018,26-03-2018,USA,2125292.54,2494832.67,5028518.98,333247.92,1036084.99,7.2,75,14123,4317,Hannah Camacho,Kristina Krause
857,Country picture,Comedy,1996,01-05-1996,France,2139965.86,5254727.46,7795168.93,1392878.09,3131336.6,5.9,47,1211,2804,Karen Smith,Joshua Walker
858,Help base,Horror,2003,16-10-2003,USA,18978593.16,27677717.59,39721883.15,7178917.77,12618624.75,3.2,26,263,4532,Adam Brown,Thomas Sims
859,Current successful,Romance,2017,03-02-2017,USA,549751.51,738987.09,1315936.55,154075.86,331812.13,5.5,52,427,2298,Hannah Camacho,Melissa Lopez
860,Prepare yet take,Action,1992,26-08-1992,USA,6764658.29,3306409.27,6764658.29,714510.04,1599152.75,5.5,38,876,13876,Barbara Torres,Andrea Bowers
861,Take operation,Drama,2005,05-09-2005,China,21728195.37,42924092.15,75084607.79,9699936.09,18151060.21,6.5,70,12291,2055,Francisco Ford,Timothy James
862,Second,Comedy,1989,17-10-1989,USA,29850674.85,42178209.06,67407473.21,7498666.81,19388651.66,6.4,79,4690,50,Terry Lawrence,Kelly Horn
863,Court discuss almost,Horror,2008,23-09-2008,USA,10457663.99,6497474.19,11172809.03,1699849.78,3494659.68,5.8,50,919,439,Suzanne Gonzalez,Douglas Bullock
864,Weight budget,Documentary,1977,29-10-1977,Canada,634772.45,333760.48,634772.45,93118.23,172912.26,5,65,1555,1434,Kristina Moore,Holly Jones
865,Teacher those,Thriller,2015,22-07-2015,USA,1777904.83,4642089.69,8280213.85,1238052.21,2333505.91,5.4,61,8075,709,Michael Ross,Nicholas Williamson
866,Candidate attorney level sure,Romance,1999,24-03-1999,USA,105576736.6,96351330.75,198852255.9,13372474.76,54782962.99,7.2,80,368,10690,David Perez,Jeffrey Sharp
867,Bed land there,Drama,1959,23-04-1959,USA,6574739.92,3987871.82,6574739.92,532454.19,1597818.54,5.1,36,9748,859,James Wright,Mark Jones
868,Sit receive,Comedy,1998,11-10-1998,USA,53312831.1,51268117.55,96596489.19,7826596.83,30088855.47,5.6,69,3015,262,Maria Lane,Brian Gentry
869,Computer concern,Thriller,2024,06-02-2024,USA,1291428.69,736037.69,1291428.69,117112.3,441100.79,4.3,36,3627,50,Karen Robinson,Peter Sanders
870,Note six though,Drama,1999,29-08-1999,USA,1495451.21,1233932.33,1798780.39,234016.76,508599.4,5.8,61,913,424,Amanda Cantrell,Mark Morris
871,Option budget themselves professional,Drama,1981,11-07-1981,USA,217547.09,416623.69,618111.55,95591.42,242106.55,5.8,59,8480,240,Joshua Baker,Sandra Farmer
872,Shake,Documentary,1969,30-05-1969,Canada,2237390.18,4274505.36,6847983.36,581478.31,1909767.22,10,92,16483,3385,Karen Barrett,Cindy Barnes
873,Major follow series,Comedy,2025,17-10-2025,USA,11543452.22,7805581.1,11543452.22,2240785.12,3720677.84,5.3,63,774,1183,James Miller,Kristina Krause
874,Officer child phone,Thriller,1974,11-10-1974,USA,195992.01,94113.24,195992.01,25487.82,51151.98,6.2,65,6358,50,Brooke Morales,Sharon Riley
875,Throw over,Drama,1976,28-06-1976,USA,4918415.93,15806748.75,23660489.07,2924038.08,6598630.18,6.1,56,8436,1253,Tracy Tucker,Kathryn Stevenson
876,Various clearly,Action,1987,19-01-1987,UK,10919791.86,31845051.13,51159107.22,6694962.64,17936792.46,7.3,80,5018,69,Barbara Torres,Adam Williams
877,Bar kind right,Drama,1992,20-11-1992,USA,436063.61,680361.82,1341344.22,116384.62,323693.42,7.4,49,6176,50,Michael Ross,Patricia Keller
878,Production thank,Horror,1964,05-07-1964,France,151060204.6,155695387.4,368484285.7,27565681.16,77133292.6,6.5,58,263,50,David Hall,Jessica Scott
879,Sign other,Documentary,1999,26-11-1999,USA,1240826.94,3000200.42,5539914.21,881478.41,1678880.6,3.7,45,6440,966,Troy Cochran,Jennifer Hall
880,Join song,Action,1988,12-03-1988,USA,11337277.58,17885693,35670419.57,3234864.7,9134654.35,5,58,1547,549,Oscar Santos,Cameron Pineda
881,Fish feel,Drama,2017,08-08-2017,USA,363169.81,183631.17,441573.09,31139.95,88783.34,6.4,59,10235,50,Jacqueline Briggs,Jamie Cunningham
882,Page institution someone,Documentary,1975,22-08-1975,USA,2435713.02,2150332.57,3341520.58,422198.7,973096.35,8.2,85,905,50,Roberto Underwood,Christina Jones
883,Prevent truth,Romance,2013,14-05-2013,Australia,865669.69,367473.08,865669.69,78305.95,177772.5,3.9,39,215,3598,Gary Simmons,Diane Jacobs
884,Throw,Action,2008,20-11-2008,USA,357243.95,373815.47,905449.32,92412.47,154793.12,8,100,4380,720,Suzanne Gonzalez,Eric Cooper
885,First day exactly,Horror,1960,31-01-1960,USA,535477.89,305774.69,535477.89,75258.9,128324.49,5.7,44,12166,769,Thomas Peterson,Alison Clark
886,Time level,Drama,2011,08-03-2011,USA,3278302.11,5712049.28,9573763.96,1347450.09,2481804.48,8.2,77,3422,1535,Dr. Jonathan Long,Morgan King
887,Conference region,Drama,2001,31-05-2001,USA,25482007.85,37052516.37,81246941.83,6356866.83,17632831.53,8,78,664,689,Benjamin Ray,Casey Collins
888,Go summer,Thriller,2008,04-10-2008,USA,24849327.67,36204692.64,82448937.95,10074016.12,20493632.52,4.9,43,833,568,Sophia Gomez,Christopher Green
889,Final thank key,Comedy,1977,27-05-1977,USA,8527234.53,13908051.29,29710796.09,3065642.72,6922978.31,6.3,57,1178,651,Susan Farley,Russell Martin
890,Window difference maybe,Sci-Fi,2015,07-04-2015,USA,487796.7,459061.52,983029.83,89249.98,221146.3,6.8,77,172,456,Roberto Underwood,Trevor Lee
891,Increase probably blue,Comedy,2013,15-10-2013,USA,300000000,208285840.9,414383360.9,47736294.49,86673643.12,8,81,342,2023,Terry Lawrence,Christopher Tucker
892,Lot operation,Romance,2002,19-02-2002,USA,362542.85,638354.88,1085163.55,67807.94,278208.22,8.2,95,831,332,Rachel Hayes,Ronald Herrera
893,Walk,Action,2015,31-12-2015,USA,12091628.48,20858316.85,43316301.87,5162442.52,10212421.74,7.2,67,230,537,Tyler Sanchez,Brandon Mcguire
894,Such employee,Action,1952,04-11-1952,China,2983320.36,1930817.83,3000872.41,361347.41,1132935.66,9.4,96,1375,473,John Jones,Brittany James
895,Common see,Comedy,1954,26-06-1954,USA,468684.71,237130.45,468684.71,70115.5,119484.81,9.4,100,16315,1293,Joshua Baker,Terry Martinez
896,Official possible,Drama,2024,11-04-2024,USA,285705.83,358110.24,541388.85,73507.34,204111.1,7.9,99,5834,3362,Michael Manning,Sierra Brooks
897,They music,Comedy,2011,29-11-2011,UK,22867580.91,12469277.07,27652060.03,1709995.58,6650998.49,8.2,81,626,996,Brenda Smith,Robert Reynolds
898,Hotel possible,Thriller,1990,19-12-1990,UK,827148.36,1644546.81,3955446.9,438525.64,664069.12,5.4,40,8241,631,David Perez,Kristy Faulkner
899,Action,Action,2014,18-04-2014,USA,3788455.58,3331486.68,4948206.9,920762.38,1604411.54,8.6,94,203,122,David Charles,Krystal Cross
900,Company,Horror,2025,22-02-2025,Canada,3716194.82,1871908.02,4019069.64,309399.84,960986.3,4.4,46,708,50,Carolyn Schwartz,Kimberly Smith
901,Fire defense painting,Comedy,1971,15-12-1971,USA,1133397.13,3076621.08,5390423.47,761267.33,1626333.62,4.1,43,1097,216,Mr. Drew Clark Jr.,Mckenzie Perez
902,Network head,Drama,2003,02-05-2003,UK,666004.78,610127.38,934245.12,111037.98,268942.8,7,78,2799,844,Maria Lane,Carolyn Calhoun
903,Break his white,Documentary,1978,15-04-1978,USA,3743070.25,3729175.47,7980786.01,445608.43,1647369.69,7.6,69,339,314,James Miller,Catherine Rogers
904,Real personal sign arm,Thriller,1962,10-10-1962,USA,8772604.13,8575619.52,12672343.2,861402.56,3573210.36,7.6,78,14955,14931,Paul Rogers,Ashley Gilmore
905,Door network,Action,2025,13-05-2025,USA,3696868.79,3876370.85,6006141.48,897670.59,2285488.67,6.9,68,201,13024,Sophia Gomez,Sandra Spears
906,Subject environment,Drama,1992,16-06-1992,UK,5632605.63,2830694.42,5632605.63,396262.1,1296171,5.9,75,48331,12316,Carolyn Schwartz,Mary Wolfe
907,Country,Comedy,2004,20-06-2004,USA,13751913.24,20114798.9,48684998.79,4449503.98,11594736.99,4.8,58,608,1598,Melissa Cohen,Darren Jones
908,Current boy crime,Drama,2000,21-12-2000,USA,1906738.65,4715244.94,7584498.29,1296371.15,2718433.25,8.5,100,1422,1284,Adam Brown,Steven Green
909,Positive project,Action,1986,14-09-1986,USA,4817611.5,7790863.29,13393959.99,1174411.72,4539066.22,6.2,52,692,768,Susan Farley,Julie Hoffman
910,Industry house note,Comedy,1958,13-03-1958,UK,110352.51,169277.68,276515.12,24609.79,72459.96,6.2,36,776,5322,Sophia Gomez,Russell Martin
911,Though firm almost,Drama,1976,15-03-1976,Australia,10148993.47,13007089.81,31613689.92,1910809.28,5764321.82,6.8,66,4635,2375,Amber Anderson,Thomas Sims
912,Population section,Action,2002,20-09-2002,USA,6872927.49,15165983.3,27029512.28,2126723.23,8578880.12,6.6,68,2688,1029,Janice Taylor,Alyssa Wolfe
913,Majority realize,Horror,2013,20-09-2013,USA,5490832.62,5438810.14,10124184.27,1269991.61,2560308.83,6.9,59,2192,1915,Jessica Rodriguez,Brian Mccormick
914,Choice four line,Romance,2015,05-06-2015,USA,18043403.19,55617622.58,82842022.24,5711160.53,24321914.16,5.9,51,3354,219,Sean Howard,Amanda Lawson
915,Customer year,Sci-Fi,1976,06-05-1976,South Korea,9266522.75,17831644.45,30314488.93,2236592.12,10249660.43,5.6,48,1945,147,Brenda Smith,Trevor Lee
916,Itself role,Horror,2009,22-03-2009,China,2231881.63,4554087.33,6877162.71,788501.96,2470960.89,6.4,42,1346,3937,Mark Moody,Tyler Cooper
917,Choice like lot,Romance,2019,26-05-2019,USA,770937.59,1265380.73,2647016.93,148290.15,611888.89,10,100,6860,294,Kristina Moore,Mark Morris
918,Not himself rule,Romance,2008,17-09-2008,China,998816.36,2932489.5,4819370.53,849923.39,1650928.15,3.4,40,1906,124,Jennifer Atkinson,William Brooks
919,Either teach letter,Comedy,2012,03-04-2012,Australia,5219178.34,10007915.04,17524922.56,1416815.76,4855078.14,8.5,76,4741,70,James Wright,Richard Davis
920,Director,Action,2007,13-08-2007,USA,5846430.23,9851534.26,23930976.68,1622459.62,3964437.11,4.6,57,3387,2187,William Banks,Joy Huber
921,Hope experience,Action,1976,25-09-1976,USA,3811962.14,3793412.71,7588793.21,898353.2,1543157.83,8,82,414,5189,Colleen Willis,Jennifer Leach
922,War address tough,Horror,2014,20-09-2014,USA,5088830.37,9960647.09,18156251.48,2951982.74,5515481.37,7.2,85,1664,94,Jonathan Evans,Casey Collins
923,Anyone black father,Thriller,1989,10-10-1989,USA,782848.34,984935,1595920.02,179824.63,567837.46,7.2,75,161,714,Benjamin Hudson,Dawn Blake
924,Force budget expert,Comedy,1980,06-06-1980,Canada,1461781.61,633126.15,1461781.61,168750.87,329651.99,7.1,84,128067,127,Anthony Henry,Sydney Jordan
925,Finally more design,Drama,2018,03-07-2018,USA,24788223.73,32935769.83,78632611.03,7181768.29,17511047.78,6.8,64,7049,246,Eric Ramirez,Jimmy Smith
926,Store send maybe,Action,2007,26-12-2007,USA,734770.77,418605.7,734770.77,92034.38,246070.46,4.2,46,28819,355,Robin Hooper,Amanda Lawson
927,Form,Action,2006,04-02-2006,UK,5787188.16,5788704.2,12911273.85,772205.12,2682986.35,3,46,1182,53,Melissa Hernandez,Shannon Hunt
928,Lot significant gun,Drama,1979,27-11-1979,USA,1230376.86,1681284.06,3244499.88,309343.82,873637.76,4.3,22,7590,57,Thomas Peterson,Victoria Phillips
929,Situation eye remember,Action,1990,16-09-1990,USA,2360810.19,1608304.19,2360810.19,323732.96,931429.27,7.5,80,18785,161,Judy Walker,Dalton Johnson
930,Thousand hear always,Action,1976,18-12-1976,USA,21881346.75,9379089.42,21881346.75,2076367.63,3991499.61,8.1,75,1510,1523,Darrell Carlson,Shawn Washington
931,Size interesting,Drama,1974,04-01-1974,USA,5813385.45,12453858.27,20120758.08,1519342.41,6643525.1,7.5,68,2627,21830,Donna Hall,Joy Huber
932,Energy significant,Comedy,1977,03-01-1977,USA,6903906.52,9447162.1,19085334.39,1634025.46,4961072.29,6.6,59,3560,1690,Ryan Tate,Jeanette Archer
933,Build high,Comedy,1980,10-12-1980,USA,82849248.07,101550144.8,194205757.9,27981229.64,40682828.06,7.7,55,2760,426,Caitlin Brewer,Christopher Green
934,Beat,Drama,1966,29-06-1966,Canada,7127853.43,3745038.5,7127853.43,827710.98,1782040.83,6,83,4236,533,William Walker,Jessica Scott
935,Find imagine,Comedy,1987,04-02-1987,USA,18168528.35,27257809.18,40895314.95,3149986.75,11341648.11,7.6,81,21234,561,David Rosales,Nicholas Richards
936,Son very,Action,1980,27-08-1980,USA,30895730.8,30897596.42,69709615.95,6611062.38,13828849.67,5.2,43,979,115,Andrew Chambers,Vincent Suarez
937,Product general everyone,Drama,1965,30-08-1965,USA,1686082.36,1026652.14,1686082.36,176416.04,568748.73,9.2,94,3703,84,Maria Lane,Marc Vasquez
938,Land culture,Drama,2021,09-07-2021,Japan,11828518.38,20787684.04,34750894.4,2984754.05,9163496.44,3.8,29,20508,1005,Mark Brooks,Jason Chavez
939,Industry instead,Drama,1988,26-04-1988,USA,6255290.39,10373387.16,16695066.26,2074654.95,4173288.95,7.7,86,3037,354,Ashley Medina,Brenda Guerrero
940,Camera know knowledge,Documentary,2023,23-08-2023,USA,2457396.94,5466889.28,11161433.52,636200.65,2249648.98,6.7,57,749,1571,Jeremy Ray,Nicole Dawson
941,Body thought,Horror,1956,09-03-1956,USA,5368223,3655131.9,6122367.59,514552.63,1502145.74,5.2,59,5224,180,Jeremy Davis,Gina Fernandez
942,Mean structure,Comedy,2013,18-08-2013,Australia,941309,595935.42,1092133.29,138633.93,316072.3,4.4,45,1400,806,Anthony Henry,Adam Bowman
943,According participant thing exactly,Romance,2023,30-07-2023,USA,1350409.46,2540791.76,4565263.62,649357.45,1365670,7.1,64,3059,132,Kim Watkins,Mark Crosby
944,Specific soldier street,Drama,2014,25-11-2014,USA,1924773.37,3210120.57,6473447.41,865509.53,1588513.43,9.1,81,3573,888,Mrs. Hannah Campbell DDS,Brenda Guerrero
945,Bit reason successful,Drama,1989,10-01-1989,USA,9581476.32,23738235.23,40316173.57,5485476.64,12929952.22,6.6,72,62796,50,Ryan Tate,Dominique Aguirre
946,Improve painting story,Drama,1994,15-02-1994,USA,534699.89,236043.96,534699.89,34509.12,94934.35,6.5,73,3256,288,Dr. Jonathan Long,Joseph Leon
947,End nature,Drama,1995,21-09-1995,USA,9486798.08,7358044.1,18291178.38,914344.62,3082231.41,4.8,47,4818,578,Darlene Murphy,Nicole Morales
948,Gun country natural,Thriller,2010,19-06-2010,UK,482916.44,1463495.22,2381813.7,349606.06,701647.04,5.5,42,1545,207,David Morris,Lauren Richards
949,Physical themselves money,Action,2005,13-10-2005,USA,5112889.9,14465522.41,23029556.59,3486022.29,6360740.51,6.3,50,2172,942,Brandon Fuller,Eric Cooper
950,Treat,Action,1970,26-11-1970,Canada,456039.75,272764.25,636727.05,58708.63,109338.21,4.4,46,118,67,Patricia Munoz,Melissa Lopez
951,Born very save,Documentary,1995,04-12-1995,USA,1507659.06,1749372.25,4095886.1,435695.96,761455.19,6.4,54,4000,82,Kim Watkins,Olivia Allen
952,Wide fill practice,Drama,1987,07-12-1987,USA,2440547.86,4222142.26,8791971.03,725895.62,2472341.65,8.1,69,7429,56,Benjamin Ray,Sarah Nelson
953,Likely care,Thriller,1992,05-06-1992,India,536570.46,1031424.97,1925614.68,281382.47,421868.36,5.6,42,6455,110,Kevin Green,Samantha Vargas
954,Right friend light,Horror,1960,03-02-1960,India,5205097.14,8290331.07,18875159.77,1509087.93,4665215.3,6.5,77,143,352,Anthony Rowland,Karen Shaffer
955,Over cover,Comedy,1990,03-11-1990,Canada,45643133.1,53469994.32,82483955.73,14977159.28,22200084.87,6.9,51,786,2100,Karen Smith,Danny Kline
956,Week maybe,Comedy,2014,18-05-2014,USA,474060.81,344552.86,676868.27,38499.37,147149.83,4.4,36,1292,147,Susan Farley,Christopher Rodgers
957,Others part,Comedy,2025,27-12-2025,USA,1582468.91,4590536.9,7349405.53,1033142.28,2304354.5,6,66,6833,50,Paul Rogers,Sherry Turner
958,Nothing source forward,Drama,1967,11-02-1967,USA,5821664.67,11271901.34,16300809.8,1205122.93,5163302.11,6.4,61,515,124,Maria Lane,Eric Nelson
959,Draw choose seat,Comedy,1961,13-06-1961,USA,5900796.5,15097640.92,26470920.11,2045981.92,7848646.48,6.8,62,10180,2138,Mrs. Hannah Campbell DDS,Victoria Phillips
960,Left enough occur,Comedy,1979,06-10-1979,USA,15001530.43,20539267.32,34978311.59,5821970.82,8884461.64,6.5,69,3709,364,Brenda Smith,Donald Franco
961,Forward number,Comedy,2012,03-10-2012,USA,242702.38,384577.71,619341.9,97170.08,208429.13,4.7,44,432,2755,Kimberly Barker,Kathryn Hunt
962,Stuff way small,Drama,2017,17-07-2017,USA,1378515.07,1825459.5,2615365.06,356014.64,822771.8,5.2,57,1811,310,Stephanie Hayes,Heather Allison
963,Song above yourself,Drama,2023,12-12-2023,USA,6251685.57,16278303.43,28224006.67,3507144.69,8636092.66,5.7,70,2040,346,Brian Robinson,David Clark
964,Majority,Drama,1972,24-01-1972,France,9138472.17,6658891.59,11690278.24,1379032.11,2973329.27,5.2,55,875,50,Chad Peters MD,John Jones
965,May option,Drama,1988,10-05-1988,China,19106031.4,13171961.03,19106031.4,2282940.87,6315787.36,5.3,41,1146,54,Paul Rogers,Shawn Washington
966,Close less Republican,Drama,1985,18-05-1985,USA,959952.33,585056.48,959952.33,71031.1,310181.94,5.2,51,1645,80,Barbara Torres,William Prince
967,Fear Democrat voice,Thriller,2012,17-11-2012,USA,7474245.34,8992448.02,17566303.3,1670559.5,4507783.7,7.4,75,2253,530,Jeremy Ray,Dr. Edward Smith
968,Office strong,Comedy,2022,03-02-2022,USA,3891276.6,7938302.82,13444617.07,1190920.62,4449724.54,6.8,76,353,1656,Christian Hernandez,Anthony Rhodes
969,Long explain arrive,Drama,1971,11-07-1971,USA,35325728.9,90234678.8,131432909.2,25633671.84,39136807.23,5,67,7396,369,Hannah Camacho,Melissa Mcgee
970,Put perhaps song,Drama,1995,26-01-1995,USA,1251325.98,2577178.78,5363748.63,442502,1212104.59,6.8,62,14459,1495,Julie Maxwell,Casey Briggs
971,There spring teach,Sci-Fi,2024,28-08-2024,USA,2261120.86,2223121.14,5275567.73,572361.97,941430.92,7.9,66,3720,50,Bryan Murray,Alan Mullins
972,Two daughter,Drama,1999,09-01-1999,China,14572817.44,7131399.58,14572817.44,1651983.42,3235049.84,3.8,46,1136,2552,Joseph Willis,Jamie Cunningham
973,Huge respond and,Drama,1987,14-06-1987,USA,9045897.25,24444460.14,42896139.86,4647980.04,12117700.53,5.1,50,2862,57,Heidi Cisneros,Richard Davis
974,Spend fire value,Drama,1964,10-06-1964,Canada,589823.16,1119946.15,2121687.93,318930.47,652452.77,5.6,43,835,8244,Faith Franklin,Olivia Ortiz
975,Letter memory,Action,1999,29-12-1999,USA,2931870.71,3861722.96,8868824.7,521063.25,1856140.41,4.3,54,11967,310,Kim Watkins,Richard Mata
976,Wait opportunity management,Drama,2005,10-05-2005,USA,14624300.73,24862333.98,42398666.3,3236919.53,12946748.26,4.9,54,18891,1908,William Banks,Lynn Pierce
977,People like wear,Horror,1996,09-06-1996,USA,392580.46,681096.14,1007182.71,82265.58,381153.12,9.5,92,1420,50,Manuel Benton,Brittany Kelly
978,White class reduce,Action,1997,16-06-1997,USA,1882208.51,1485999.79,2877059.27,393195.82,826988.46,3.6,34,7950,50,Jeffrey Neal,Amber Willis
979,Specific author charge,Sci-Fi,2017,27-07-2017,China,10630501.36,10145382.02,15328432.27,2377675.46,4763621.55,7.7,64,18107,301,Joshua Morales,Courtney Butler
980,Throw point relationship,Horror,1998,04-05-1998,UK,1772558.72,3841050.53,6346051,1027115.19,2249374.76,5.5,49,1877,50,James Miller,Tracy Klein
981,Figure television wrong,Thriller,2011,17-11-2011,USA,20037122.56,56002190.21,93024550.85,11267471.87,23150033.07,8.7,95,1003,4668,Denise Horne,Brandon Mcguire
982,Everybody control,Comedy,2014,27-12-2014,USA,3781971.76,5473518.8,12300931.39,590703.4,2472641.82,5.7,47,89665,71,Michael Manning,Donald Franco
983,It face necessary news,Drama,2020,27-08-2020,Australia,8584817.45,14544099.23,26933945.4,3160160.18,8703003.24,7.2,84,710,12031,Chad Peters MD,Ryan Hood
984,Difference moment,Comedy,1979,03-02-1979,USA,599016,1444264.51,2359367.66,357896.17,738612.1,3.6,33,169,17631,Courtney Reynolds,Amanda Lawson
985,Over test,Thriller,2001,19-09-2001,USA,1664814.21,1106301.32,2551590.75,183137.95,588588.47,6.5,73,11163,1651,Kimberly Barker,Larry Bishop
986,Option series,Documentary,1967,25-09-1967,USA,3753983.44,2452018.23,3753983.44,388307.19,1326015.24,5.8,62,10726,690,Nicholas Murphy,Melissa Cain
987,Agreement,Thriller,2012,01-03-2012,USA,5828059.13,3079236.02,5828059.13,499967.79,1405160.07,6,74,3100,719,Andrew Chambers,Cindy Barnes
988,Suddenly candidate give,Action,2025,04-08-2025,India,24135907.94,36521423.12,72932697.81,10000711.43,19986571.52,6.1,64,12477,270,Sonya Clark,Amanda Lawson
989,Forget perhaps test different,Drama,1991,02-04-1991,USA,9900156.11,6166316.68,12645617.63,911811.19,2636120.35,7.2,62,2498,203,Sharon Wilson,Robin Dawson
990,Offer president network,Drama,1988,22-02-1988,USA,116023.98,106027.14,244877.08,29570.23,45048.34,7.2,84,3444,8101,Megan Sharp,Michael Ramirez
991,Car debate,Documentary,1965,06-09-1965,India,15989541.41,15748439.69,31368766.77,2384060.47,8759811.49,7.1,75,23132,111,Susan Farley,Julie Hoffman
992,Every energy actually,Drama,1991,16-02-1991,India,17347525.6,37162549.71,56120148.75,4810605.85,15227468.07,4.9,58,30539,120,Melissa Cohen,Isaiah French
993,Site lead,Comedy,2006,26-09-2006,USA,3214811.95,5784201.93,13341639.76,1021962.02,3196620.07,7.2,66,1988,29915,Maria Lane,Ronald Herrera
994,Discussion lose,Sci-Fi,2021,06-09-2021,USA,423573.91,672406.4,1660933.02,171442.98,282447.18,5.7,66,7773,689,David Rosales,Derek Jones
995,What act,Romance,1997,08-07-1997,USA,7604420.42,12011106.77,22676772.57,1565293.09,7163272.84,6.6,54,999,185,Janice Taylor,Theresa Cooley
996,Central star,Comedy,1998,16-09-1998,USA,5982945.81,7917369.57,18252772.27,1549000.79,3620237.57,9,89,48626,50,Mr. Jorge Anderson,Amanda Rivas
997,Meeting drive,Action,1989,08-07-1989,USA,288922.96,281511.22,616691.04,80874.58,115571.42,4.7,36,24203,3220,James Miller,Ashley French
998,No approach,Comedy,2010,09-03-2010,USA,2585342.09,1311402.14,2585342.09,223047.35,749702.54,8.4,64,73478,132,Denise Horne,Rodney Smith
999,Collection deal,Drama,1953,16-02-1953,USA,8292336.83,8663630.51,20132256.29,1872278.45,5168747.1,5.8,68,519,56,Seth Whitehead,Jeffrey Smith
1000,Parent probably,Documentary,2009,17-12-2009,UK,4825238.69,3178703.69,5926989.27,493269.15,1525462.42,6.4,77,7834,1357,Joseph Willis,Catherine Willis
